"PERIOD","ACTUAL_VALUE","INDICATOR_CODE","INDICATOR_NAME",
1983-03-31 00:00:00,359.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1983-06-30 00:00:00,369.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1983-09-30 00:00:00,384.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1983-12-31 00:00:00,428.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1984-03-31 00:00:00,389.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1984-06-30 00:00:00,382.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1984-09-30 00:00:00,369.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1984-12-31 00:00:00,396.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1985-03-31 00:00:00,336.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1985-06-30 00:00:00,353.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1985-09-30 00:00:00,375.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1985-12-31 00:00:00,471.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1986-03-31 00:00:00,390.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1986-06-30 00:00:00,441.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1986-09-30 00:00:00,444.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1986-12-31 00:00:00,600.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1987-03-31 00:00:00,474.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1987-06-30 00:00:00,495.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1987-09-30 00:00:00,513.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1987-12-31 00:00:00,493.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1988-03-31 00:00:00,504.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1988-06-30 00:00:00,545.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1988-09-30 00:00:00,540.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1988-12-31 00:00:00,487.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1989-03-31 00:00:00,602.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1989-06-30 00:00:00,594.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1989-09-30 00:00:00,569.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1989-12-31 00:00:00,569.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1990-03-31 00:00:00,629.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1990-06-30 00:00:00,602.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1990-09-30 00:00:00,589.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1990-12-31 00:00:00,930.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1991-03-31 00:00:00,760.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1991-06-30 00:00:00,1150.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1991-09-30 00:00:00,1170.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1991-12-31 00:00:00,1221.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1992-03-31 00:00:00,1067.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1992-06-30 00:00:00,1074.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1992-09-30 00:00:00,1103.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1992-12-31 00:00:00,1085.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1993-03-31 00:00:00,1074.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1993-06-30 00:00:00,1116.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1993-09-30 00:00:00,780.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1993-12-31 00:00:00,798.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1994-03-31 00:00:00,805.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1994-06-30 00:00:00,712.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1994-09-30 00:00:00,783.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1994-12-31 00:00:00,788.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1995-03-31 00:00:00,764.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1995-06-30 00:00:00,799.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1995-09-30 00:00:00,825.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1995-12-31 00:00:00,947.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1996-03-31 00:00:00,824.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1996-06-30 00:00:00,807.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1996-09-30 00:00:00,784.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1996-12-31 00:00:00,776.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1997-03-31 00:00:00,814.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1997-06-30 00:00:00,837.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1997-09-30 00:00:00,840.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1997-12-31 00:00:00,798.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1998-03-31 00:00:00,846.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1998-06-30 00:00:00,860.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1998-09-30 00:00:00,837.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1998-12-31 00:00:00,842.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1999-03-31 00:00:00,625.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1999-06-30 00:00:00,429.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1999-09-30 00:00:00,425.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1999-12-31 00:00:00,1530.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2000-03-31 00:00:00,1562.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2000-06-30 00:00:00,1610.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2000-09-30 00:00:00,1664.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2000-12-31 00:00:00,1594.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2001-03-31 00:00:00,1591.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2001-06-30 00:00:00,1854.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2001-09-30 00:00:00,1734.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2001-12-31 00:00:00,2021.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2002-03-31 00:00:00,1931.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2002-06-30 00:00:00,1882.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2002-09-30 00:00:00,1849.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2002-12-31 00:00:00,2472.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2003-03-31 00:00:00,2382.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2003-06-30 00:00:00,2100.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2003-09-30 00:00:00,2093.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2003-12-31 00:00:00,1326.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2004-03-31 00:00:00,1077.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2004-06-30 00:00:00,1079.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2004-09-30 00:00:00,1194.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2004-12-31 00:00:00,1559.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2005-03-31 00:00:00,2155.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2005-06-30 00:00:00,1795.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2005-09-30 00:00:00,2060.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2005-12-31 00:00:00,2096.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2006-03-31 00:00:00,2164.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2006-06-30 00:00:00,2199.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2006-09-30 00:00:00,2198.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2006-12-31 00:00:00,2551.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2007-03-31 00:00:00,2552.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2007-06-30 00:00:00,2592.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2007-09-30 00:00:00,1222.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2007-12-31 00:00:00,1136.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2008-03-31 00:00:00,1874.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2008-06-30 00:00:00,2155.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2008-09-30 00:00:00,2298.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2008-12-31 00:00:00,2875.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2009-03-31 00:00:00,3364.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2009-06-30 00:00:00,2523.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2009-09-30 00:00:00,2532.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2009-12-31 00:00:00,2446.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2010-03-31 00:00:00,2833.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2010-06-30 00:00:00,1832.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2010-09-30 00:00:00,2226.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2010-12-31 00:00:00,1791.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2011-03-31 00:00:00,2342.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2011-06-30 00:00:00,1996.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2011-09-30 00:00:00,1648.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2011-12-31 00:00:00,1406.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2012-03-31 00:00:00,1427.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2012-06-30 00:00:00,1276.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2012-09-30 00:00:00,1264.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2012-12-31 00:00:00,1354.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2013-03-31 00:00:00,1242.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2013-06-30 00:00:00,1315.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2013-09-30 00:00:00,1415.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2013-12-31 00:00:00,1422.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2014-03-31 00:00:00,1384.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2014-06-30 00:00:00,1414.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2014-09-30 00:00:00,1399.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2014-12-31 00:00:00,1171.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2015-03-31 00:00:00,1121.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2015-06-30 00:00:00,920.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2015-09-30 00:00:00,858.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2015-12-31 00:00:00,826.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2016-03-31 00:00:00,765.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2016-06-30 00:00:00,880.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2016-09-30 00:00:00,860.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2016-12-31 00:00:00,897.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2017-03-31 00:00:00,710.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2017-06-30 00:00:00,708.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2017-09-30 00:00:00,747.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2017-12-31 00:00:00,772.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2018-03-31 00:00:00,149.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2018-06-30 00:00:00,148.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2018-09-30 00:00:00,41.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2018-12-31 00:00:00,40.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2019-03-31 00:00:00,23.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2019-06-30 00:00:00,32.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2019-09-30 00:00:00,418.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2019-12-31 00:00:00,419.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2020-03-31 00:00:00,396.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2020-06-30 00:00:00,393.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2020-09-30 00:00:00,404.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
2020-12-31 00:00:00,921.0,"SAFZAXX14Qa020","Assets of Long-Term Insurers: Mortgage Loans",
1963-03-31 00:00:00,90.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1963-06-30 00:00:00,91.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1963-09-30 00:00:00,91.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1963-12-31 00:00:00,93.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1964-03-31 00:00:00,93.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1964-06-30 00:00:00,93.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1964-09-30 00:00:00,93.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1964-12-31 00:00:00,94.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1965-03-31 00:00:00,95.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1965-06-30 00:00:00,97.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1965-09-30 00:00:00,99.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1965-12-31 00:00:00,103.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1966-03-31 00:00:00,104.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1966-06-30 00:00:00,107.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1966-09-30 00:00:00,108.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1966-12-31 00:00:00,110.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1967-03-31 00:00:00,111.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1967-06-30 00:00:00,114.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1967-09-30 00:00:00,117.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1967-12-31 00:00:00,122.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1968-03-31 00:00:00,125.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1968-06-30 00:00:00,130.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1968-09-30 00:00:00,131.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1968-12-31 00:00:00,133.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1969-03-31 00:00:00,139.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1969-06-30 00:00:00,146.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1969-09-30 00:00:00,147.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1969-12-31 00:00:00,147.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1970-03-31 00:00:00,148.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1970-06-30 00:00:00,147.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1970-09-30 00:00:00,149.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1970-12-31 00:00:00,152.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1971-03-31 00:00:00,156.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1971-06-30 00:00:00,159.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1971-09-30 00:00:00,165.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1971-12-31 00:00:00,168.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1972-03-31 00:00:00,170.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1972-06-30 00:00:00,173.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1972-09-30 00:00:00,174.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1972-12-31 00:00:00,174.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1973-03-31 00:00:00,175.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1973-06-30 00:00:00,176.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1973-09-30 00:00:00,176.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1973-12-31 00:00:00,176.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1974-03-31 00:00:00,178.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1974-06-30 00:00:00,181.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1974-09-30 00:00:00,184.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1974-12-31 00:00:00,191.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1975-03-31 00:00:00,192.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1975-06-30 00:00:00,194.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1975-09-30 00:00:00,194.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1975-12-31 00:00:00,201.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1976-03-31 00:00:00,203.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1976-06-30 00:00:00,205.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1976-09-30 00:00:00,210.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1976-12-31 00:00:00,211.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1977-03-31 00:00:00,215.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1977-06-30 00:00:00,221.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1977-09-30 00:00:00,222.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1977-12-31 00:00:00,230.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1978-03-31 00:00:00,233.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1978-06-30 00:00:00,237.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1978-09-30 00:00:00,238.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1978-12-31 00:00:00,240.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1979-03-31 00:00:00,244.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1979-06-30 00:00:00,247.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1979-09-30 00:00:00,254.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1979-12-31 00:00:00,255.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1980-03-31 00:00:00,263.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1980-06-30 00:00:00,269.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1980-09-30 00:00:00,271.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1980-12-31 00:00:00,271.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1981-03-31 00:00:00,280.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1981-06-30 00:00:00,283.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1981-09-30 00:00:00,287.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1981-12-31 00:00:00,289.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1982-03-31 00:00:00,297.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1982-06-30 00:00:00,310.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1982-09-30 00:00:00,310.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1982-12-31 00:00:00,333.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1983-03-31 00:00:00,335.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1983-06-30 00:00:00,353.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1983-09-30 00:00:00,358.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1983-12-31 00:00:00,371.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1984-03-31 00:00:00,384.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1984-06-30 00:00:00,395.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1984-09-30 00:00:00,419.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1984-12-31 00:00:00,455.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1985-03-31 00:00:00,488.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1985-06-30 00:00:00,510.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1985-09-30 00:00:00,540.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1985-12-31 00:00:00,570.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1986-03-31 00:00:00,464.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1986-06-30 00:00:00,510.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1986-09-30 00:00:00,564.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1986-12-31 00:00:00,589.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1987-03-31 00:00:00,609.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1987-06-30 00:00:00,642.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1987-09-30 00:00:00,686.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1987-12-31 00:00:00,669.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1988-03-31 00:00:00,705.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
1988-06-30 00:00:00,734.0,"SAFZAXX14Qa021","Assets of Long-Term Insurers: Loans against Policies",
